user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,answer_relevancy
Can the agent's strategy be randomized in this model?,"['Extra care is needed when dealing with randomized strategies of the agent. See details in Appendix C.3.', '- A randomized strategy ρ: for each signals s, the agent can take a randomized action. The expected utility of ρ is at most δ-worst than the best strategy ρ[∗] . \n\n**==> picture [341 x 14] intentionally omitted <==**\n\n**==> picture [368 x 14] intentionally omitted <==**\n\nOur model of approximately-best-responding agent includes, for example, two other models in the Bayesian persuasion literature that also relax the agent’s Bayesian rationality assumption: the quantal response model (proposed by McKelvey and Palfrey (1995) in normal-form games and studied by Feng et al. (2024) in Bayesian persuasion) and a model where the agent makes mistakes in Bayesian update (de Clippel and Zhang, 2022).', 'Here, we allow the agent to approximately best respond. Let δ ≥ 0 be a parameter. We define two types of δ-best-responding strategies for the agent: deterministic and randomized. \n\n- A deterministic strategy ρ: for each signal s ∈ S, the agent takes an action a that is δ-optimal for xs. Denote this set of strategies by Dδ(π): \n\n**==> picture [360 x 13] intentionally omitted <==**', 'This means that the agent’s randomized strategy ρ is a δ =[CReg(] T[T][)] -best-response to the principal’s fixed signaling scheme π, ρ ∈Rδ= CReg(T ) (π). This holds for any π. In particular, if for any ε > 0 T the principal uses a signaling scheme π[ε] that obtains an objective that is ε-close to OBJR(δ) = supπ minρ∈Rδ(π) U (π, ρ), then the principal obtains an expected utility of, by Lemma 3.2, \n\n**==> picture [381 x 33] intentionally omitted <==**\n\nin the learning model. Letting ε → 0 proves the theorem.', '2.2 Learning Agent \n\nNow we define the model of generalized principal-agent problem with a learning agent. The game is repeated for T rounds. Unlike the above static model, the principal now does not commit to its strategy π[t] every round. The agent does not know the strategy π[t] or the decision x[t] of the principal at each round. Instead, the agent uses some adaptive algorithm to learn from history which action to take in response to each possible signal. We allow the agent’s strategy to be randomized.']","Yes, the agent's strategy can be randomized in this model.","Yes, we allow the agent's strategy to be randomized.",0.99999999998,1.0,1.0,1.0000000000000002
Does the model of the generalized principal-agent problem involve Stackelberg games?,"['2 Generalized Principal-Agent Problem with a Learning Agent \n\nThis section defines our model, generalized principal-agent problem with a learning agent. This model includes Stackelberg games, contract design, and Bayesian persuasion with learning agents.', 'Generalized principal-agent problem, proposed by Myerson (1982); Gan et al. (2024), is a general model that includes auction design, contract design, Stackelberg games, and Bayesian persuasion. While Myerson (1982) and Gan et al. (2024) allow the agent to have private information, our model assumes an agent with no private information. There are two players in a generalized principalagent problem: a principal and an agent. The principal has a convex, compact decision space X and the agent has a finite action set A. The principal and the agent have utility functions u, v : X × A → R. We assume that u(x, a), v(x, a) are linear in x ∈X , which is satisfied by all the examples of generalized principal-agent problems we will consider (Bayesian persuasion, Stackelberg games, contract design)', 'of signal s ∈ S, > s∈S[π][s][=][1,][and][x][s][∈X][.][There][are][two][variants][of][generalized][principal-agent] problems: \n\n- Unconstrained (Myerson, 1982): there is no restriction on the principal’s strategy π. \n\n- Constrained (Gan et al., 2024): the principal’s strategy π has to satisfy constraint > s∈S[π][s][x][s][∈] C where C ⊆X is some convex set. \n\nUnconstrained generalized principal-agent problems include contract design and Stackelberg games. Constrained generalized principal-agent problems include Bayesian persuasion (see Section 2.3).', '1.1 Related Works \n\nLearning agents have been studied in principal-agent problems like auctions (Braverman et al., 2018; Cai et al., 2024; Rubinstein and Zhao, 2024; Kumar et al., 2024), bimatrix Stackelberg games (Deng et al., 2019; Mansour et al., 2022; Arunachaleswaran et al., 2024), contract design (Guruganesh et al., 2024; Scheid et al., 2024), and Bayesian persuasion (Lin et al., 2023; Jain and Perchet, 2024). These problems belong to the class of generalized principal-agent problems (Myerson, 1982; Gan et al., 2024). We thus propose a general framework of generalized principal-agent problem with a learning agent, which encompasses several previous models, refines previous results, and provides new results.', 'Our contributions. Our work defines a general model of principal-agent problems with a learning agent, answering all questions (1) - (3). For (1), we show that the principal’s utility is bounded around the Stackelberg value U[∗] in all generalized principal-agent problems where the agent does not have private information but the principal can be privately informed. In particular, this includes complete-information games like Stackelberg games and contract design, as well as Bayesian persuasion where the sender/principal privately observes the state of the world']","Yes, the model of the generalized principal-agent problem includes Stackelberg games.",Yes.,0.99999999998,0.0,1.0,0.9935334391892456
Does the sender observe the state of the world before sending a signal?,"['- For signal 1, the receiver finds that the state is now B, so the utility of action L decreases by 1 every time signal 1 is sent. Because the utility of L accumulated in the first phase was ≈[T] 4 √γ, after ≈[T] 4 √γ rounds in second phase the utility of L should decrease to below 0, and the receiver will no longer play L (with high probability) at signal 1. The receiver will not play M at signal 1 in most of the second phase either, because there are more A states than B states at signal 1 historically. So, the receiver will play action R most times, roughly T 4[−][T] 4 √γ rounds. This gives the sender a total utility of ≈ ([T] 4[−][T] 4 √γ) · 2 =[T] 2[−][O][(][T][√] γ).', 'that maps each signal s ∈ S to a distribution over actions ρ[t] (s) ∈ ∆(A). \n\n- (2) The sender chooses a signaling scheme π[t] : Ω → ∆(S). \n\n- (3) A state of the world ω[t] ∼ μ0 is realized, observed by the sender but not the receiver. The sender sends signal s[t] ∼ π[t] (ω[t] ) to the receiver. The receiver draws action a[t] ∼ ρ[t] (s). \n\n- (4) The sender obtains utility u[t] = u(ω[t] , a[t] ) and the receiver obtains utility v[t] = v(ω[t] , a[t] ).[a]', '- For signal 2, the state is now A. But the receiver will continue to play action M in most times. This because: R has utility 0; L accumulated ≈−[T] 4[utility][in the first phase, and][only] increases by[√] γ per round in the second phase, so its accumulated utility is always negative;', 'In the classic model, after receiving a signal s ∈ S, the receiver will form the posterior belief μs ∈ ∆(Ω) about the state: μs(ω) =[μ][0][(][ω][)] π[π] s[(][s][|][ω][)] , where πs = ω∈Ω[μ][0][(][ω][)][π][(][s][|][ω][) is the total][probability that signal][ s][ is sent,][and] take an optimal action with respect to μs, i.e., as ∈ arg maxa∈A ω∈Ω[μ][s][(][ω][)][v][(][ω, a][).][The][sender] aims to find a signaling scheme to maximizde its expected utility E[u(ω, as)].', 'Proof. In the first T/2 rounds, the receiver finds that signal 1 corresponds to state A so he will take action L with high probability when signal 1 is sent; signal 2 corresponds to B so he will take action M with high probability. In this phase, the sender obtains utility ≈ 0 per round. At the end of this phase, for signal 1, the receiver accumulates utility ≈[T] 2 12 √γ =[T] 4 √γ for action L. For 1 signal 2, the receiver accumulates utility ≈[T] 2 2[·][ 1 =][T] 4[for][action][M.] In the remaining T/2 rounds, the following will happen:']","Yes, the sender observes the state of the world before sending a signal.","Yes, the sender observes the state of the world $\omega^{t}$ before sending a signal.",0.99999999998,1.0,1.0,1.0000000000000002
"Is it possible for a principal to achieve more than the ""maxmax"" objective with certain learning algorithms?","['4 Generalized Principal-Agent Problems with Approximate Best Response \n\nAfter presenting the reduction from learning to approximate best response, we now study generalized principal-agent problems with approximate best response. We will show that both the maxmin objectives OBJD(δ), OBJR(δ) and the maxmax objectives OBJD(δ), OBJR(δ) are close to the optimal principal objective U[∗] in the best-response model when the degree δ of the agent’s approximate best response is small, under some natural assumptions described below. \n\nAssumptions and notations. We make some innocuous assumptions. First, the agent has no weakly dominated action:', 'In this section, we reduce the generalized principal-agent problem with a learning agent to the problem with an approximately-best-responding agent. We show that, if the agent uses contextual no-regret learning algorithms, then the principal can obtain an average utility that is at least the “maxmin” approximate-best-response objective OBJR CReg(T )/T (to be defined below). On the other hand, if the agent does contextual no-swap-regret learning, then the principal cannot do better R than the “maxmax” approximate-best-response objective OBJ CSReg(T )/T . In addition, if the agent uses some learning algorithms that are no-regret but not no-swap-regret, the principal can R sometimes do better than the “maxmax” objective OBJ CSReg(T )/T .', 'Three natural questions then arise: (1) What is the largest class of principal-agent problems under which the agent’s no-swap-regret learning can cap the principal’s utility at the Stackelberg value U[∗] +o(1)? (2) In cases where the principal’s optimal utility against a learning agent is bounded by [U[∗] − o(1), U[∗] + o(1)], what is the exact magnitude of the o(1) terms? (3) Instead of analyzing games like Stackelberg games and contract design separately, can we analyze all principal-agent problems with learning agents in a unified way?', 'With a learning agent, can the principal achieve a better outcome than that in the classic model with a best-responding agent? Previous works on playing against learning agents (Deng et al., 2019; Guruganesh et al., 2024) showed that, in Stackelberg games and contract design, the leader/principal can obtain utility U[∗] − o(1) against a no-regret learning follower/agent, where U[∗] is the Stackelberg value, defined to be the principal’s optimal utility in the classic model with a best-responding agent. On the other hand, if the agent does a stronger version of no-regret learning, called no-swapregret learning (Hart and Mas-Colell, 2000; Blum and Mansour, 2007), then the principal cannot obtain utility more than the Stackelberg value U[∗] + o(1)', 'Principal’s objectives. With an approximately-best-responding agent, we will study two types of objectives for the principal. The first type is the maximal utility that the principal can obtain if the agent approximately best responds in the worst way for the principal: for X ∈{D, R}, define \n\n**==> picture [309 x 20] intentionally omitted <==**\n\nwhere U (π, ρ) =[�] s∈S[π][s] �a∈A[ρ][(][a][|][s][)][u][(][x][s][, a][)][is][the][principal’s][expected][utility][when][the][principal] uses strategy π and the agent uses strategy ρ. We used “sup” in (6) because the maximizer does not necessarily exist. OBJX (δ) is a “maxmin” objective and can be regarded as the objective of a “robust generalized principal-agent problem”.']","Yes, the principal can sometimes achieve more than the ""maxmax"" objective with certain no-regret learning algorithms that are not no-swap-regret.","Yes, if the agent uses some learning algorithms that are no-regret but not no-swap-regret, then sometimes the principal can do better than the ""maxmax"" objective $\overline{\mathrm{OBJ}}^{\mathcal{R}}(\operatorname{CSReg}(T) / T)$.",0.99999999998,1.0,1.0,0.9075616008688261
Is it possible for an agent to have zero swap regret using a contextual no-swap-regret algorithm?,"['Contextual no-regret is implied by contextual no-swap-regret because the latter has a larger set of deviation functions. Contextual no-(swap-)regret algorithms are known to exist under bandit feedback. In fact, they can be easily constructed by running an ordinary no-(swap-)regret algorithm for each context independently. Formally: \n\nProposition 2.1. There exist learning algorithms with contextual regret CReg(T ) = O(�|A||S|T ) and contextual swap-regret CSReg(T ) = O(|A|�|S|T ). They can be constructed by running an ordinary no-(swap-)regret multi-armed bandit algorithm for each context independently. \n\nSee Appendix A for a proof of this Proposition. \n\n> 2A function f (T ) = o(T ) means f (TT ) → 0 as T → +∞. So, the average regret[CReg(] T[T][ )] → 0.', '- contextual no-regret if: there is a function CReg(T ) = o(T )[2] such that, for any strategy of the principal, for any deviation function d : S → A, the regret of the agent not deviating according to d is at most CReg(T ): \n\n**==> picture [211 x 34] intentionally omitted <==**\n\n- contextual no-swap-regret if: there is a function CSReg(T ) = o(T ) such that, for any strategy of the principal, for any deviation function d : S × A → A, the regret of the receiver not deviating according to d is at most CSReg(T ): \n\n**==> picture [231 x 33] intentionally omitted <==**\n\nWe call CReg(T ) and CSReg(T ) the contextual regret and contextual swap-regret of the agent.', '(2) If the agent uses contextual no-swap-regret learning algorithms with swap-regret SReg(T ), then the principal cannot obtain utility more than U[∗] + O([SReg(T)] T ). But (3) if the agent uses mean-based learning algorithms (which can be no-regret but not no-swap-regret), then the principal can sometimes do significantly better than U[∗] . These results not only refine previous results in Stackelberg games and contract design, but also lead to new results for Bayesian persuasion with a learning agent and all generalized principal-agent problems where the agent does not have private information.', '- If the principal does not play according to σ in any round, then the agent will switch to an algorithm with swap regret at most[CSReg(] 2[T][)] , so the total swap regret of the agent is at most: \n\n**==> picture [145 x 24] intentionally omitted <==**\n\nwhich proves that the agent’s learning algorithm has swap regret at most CSReg(T ). \n\nThe principal’s average utility, when the principal uses strategy σ and the agent uses the above no-swap-regret algorithm, is \n\n**==> picture [411 x 181] intentionally omitted <==**\n\n## C Missing Proofs from Section 4', '- If the single-round strategy chosen by the principal at round t is equal to π[t] = σ[t] (h[t][−][1] ), then the agent plays a strategy ρ[t] ∈ arg minρ∈Rδ (πt) U (π[t] , ρ), namely, a randomized δ-bestresponding strategy that minimizes the principal’s utility. \n\n- If the single-round strategy chosen by the principal at round t is not equal to π[t] = σ[t] (h[t][−][1] ), then the agent switches to any existing contextual no-swap-regret algorithm with swap regret at most[CSReg(] 2[T][)] (see Proposition 2.1 for examples of such algorithms). \n\nWe show that the agent’s algorithm has swap regret at most CSReg(T ) no matter what strategy the principal uses:']",I cannot answer this based on the provided context.,"No, but a contextual no-swap-regret algorithm guarantees that the agent is at most \(\frac{\operatorname{CSReg}(T)}{T}\) worse compared to using an optimal strategy.",0.94999999997625,1.0,0.5,0.0
Is the probability that the receiver chooses any not $\gamma$-approximately optimal action at most $\frac{1}{\lambda}$?,"['B.1 Proof of Example 3.1 \n\nConsider the quantal response model. Let γ =[log(][|] λ[A][|][λ][)] . Given signal s, with posterior μs, we say an action a ∈ A is not γ-optimal for posterior μs if \n\n**==> picture [111 x 12] intentionally omitted <==**\n\nwhere a[∗] s[is an optimal action][for][ μ][s][.][The probability that the receiver chooses not][ γ][-optimal action] a is at most: \n\n**==> picture [353 x 57] intentionally omitted <==**\n\nBy a union bound, the probability that the receiver chooses any not γ-approxiamtely optimal action is at most[1][So,][the][expected][loss][of][utility][of][the][receiver][due][to][not][taking][the][optimal][action][is] λ[.] at most \n\n**==> picture [165 x 24] intentionally omitted <==**', 'Proof. Let a[∗] s[=][max][a][∈][A][v][(][x][s][, a][)][be][the][agent’s][optimal][action][for][x][s][.][Let] A∆(xs) = A \\ A∆(xs) be the set of actions that are not ∆-optimal for xs. By the definition that ρ ∈Rδ(π) is a δ-bestresponse to π, we have \n\n**==> picture [411 x 127] intentionally omitted <==**\n\nRearranging, \n\n**==> picture [294 x 30] intentionally omitted <==**\n\nThen, we consider the randomized strategy ρ[′] that, for each s, chooses each action a ∈ A∆(xs) with the conditional probability that ρ chooses a given a ∈ A∆(xs): \n\n**==> picture [116 x 27] intentionally omitted <==**\n\nThe sender’s utility under ρ[′] is: \n\n**==> picture [224 x 32] intentionally omitted <==**\n\nThe sender’s utility under ρ is \n\n**==> picture [348 x 29] intentionally omitted <==**', 'Example 3.1. Assume that the receiver’s utility is in [0, 1]. In Bayesian persuasion, the following strategies of the receiver are δ-best-responding (see Appendix B.1 for a proof): \n\n- Quantal response: given signal s ∈ S, the agent chooses action a ∈ A with probability exp(λv(μs ,a))[with][λ >][ 0][.][This][strategy][belongs][to][R][δ][(][π][)][with][δ][=][1+log(][|][A][|][λ][)] . \n\n- �a[′] ∈A[exp(][λv][(][μ][s][,a][′][))][,] λ \n\n- Inaccurate belief: given signal s ∈ S, the agent forms some posterior μ[′] s[that][is][different][yet] close to the true posterior μs in total variation distance dTV(μ[′] s[, μ][s][)][ ≤][ε][.][The][agent][picks][an] optimal action for μ[′] s[.][This][strategy][belongs][to][D][2][ε][(][π][)][.]', 'Here, we allow the agent to approximately best respond. Let δ ≥ 0 be a parameter. We define two types of δ-best-responding strategies for the agent: deterministic and randomized. \n\n- A deterministic strategy ρ: for each signal s ∈ S, the agent takes an action a that is δ-optimal for xs. Denote this set of strategies by Dδ(π): \n\n**==> picture [360 x 13] intentionally omitted <==**', 'This means that the quantal response strategy is a[log(][|][A] λ[|][λ][)+1] -best-responding randomized strategy.']",I cannot answer this based on the provided context.,Yes.,0.9999999999666667,0.0,0.0,0.0
Is there an upper bound for payments to agents in contract design?,"['In contract design, where a principal specifies an outcome-dependent payment scheme to incentivize the agent to take certain actions, the agent has to know the action-dependent outcome distribution in order to best respond to the contract. Requiring strong rationality assumptions, the best-responding behavior is often observed to be violated in practice (Camerer, 1998; Benjamin, 2019).', 'The second remedy is to write contract design as a generalized principal-agent problem in ̃ another way. Let x = ( ̃x(a))a∈A ∈ [0, +∞][|][A][|] be a vector recording the expected payment from the principal to the agent for each action a ∈ A: \n\n**==> picture [84 x 34] intentionally omitted <==**\n\n ̃ ̃ And let r(a) be the expected reward of action a, r(a) =[�][d] i=1[p][ai][r][i][.][Then,][the][principal][and][the] agent’s utility can be rewritten as functions of x ̃ and a: \n\n**==> picture [210 x 13] intentionally omitted <==**\n\nwhich are linear (strictly speaking, affine) in x ̃ ∈ X[ ̃] . Assuming bounded reward |r ̃(a)| ≤ R, we can without loss of generality assume that the expected payment x ̃(a) is bounded by R as well, because', '5.3 Contract Design \n\nIn contract design, there is a finite outcome space O = {r1, . . . , rd} where each ri ∈ R is a monetary reward to the principal. When the agent takes action a ∈ A, outcome ri will happen with probability pai ≥ 0,[�][d] i=1[p][ai][= 1.][The principal][cannot][observe][the][action][taken][by][the][agent][but][can][observe] the realized outcome. The principal’s decision space X is the set of contracts, where a contract', 'x = (x(i))[d] i=1[∈][[0][,][ +][∞][]][d][is][a][vector][that][specifies][the][payment][to][the][agent][for][each][possible] outcome. So, if the agent takes action a under contract x, the principal obtains expected utility \n\n**==> picture [124 x 33] intentionally omitted <==**\n\nand the agent obtains v(x, a) =[�][d] i=1[p][ai][x][(][i][)][−][c][a][,][where][c][a][≥][0][is][the][cost][of][action][a][∈][A][for] the agent. The signal s can (but not necessarily) be an action that the principal recommends the agent to take. The principal’s decision space X ⊆ [0, +∞][d] in contract design, however, may be unbounded and violate the requirement of bounded diameter diam(X ) that we need. We have two remedies for this.', 'Corollary 5.4 (Contract design (with bounded payment) with a learning agent). Suppose T is sufficiently large such that[CReg(] T[T][)] < 2(RP G+P )[and][CSReg(] T[T][)] < G, then: \n\n- T \n\n- • with a contextual no-regret learning agent, the principal can obtain utility at least T[1][E] ��t=1[u][(][x][t][, a][t][)] � ≥ OBJR[�][CReg(] T[T][)] � ≥ U[∗] − 2� 2(R+GP )P � CReg(T T ) . \n\n- with contextual a no-swap-regret learning agent, the principal cannot obtain utility more than 1 T D[�] CSReg(T ) CSReg(T ) T[E] ��t=1[u][(][x][t][, a][t][)] � ≤ OBJ T � ≤ U[∗] + G[P] T .']","Yes, the expected payment to agents in contract design can be assumed to be bounded by R, as stated in the context.","Yes, one remedy requires that payments to agents be upper bounded by some constant $P<+\infty$.",0.99999999998,1.0,0.6666666666666666,0.8839032348989972
What is the range of the principal's achievable utility in generalized principal-agent problems with a contextual no-swap-regret learning agent?,"['6 Discussion \n\nIn summary, our work provides an explicit characterization of the principal’s achievable utility in generalized principal-agent problems with a contextual no-swap-regret learning agent. It is an asymmetric range �U[∗] − O(� CSReg(T T ) ), U[∗] + O([CSReg(] T[T][)] )�. We show that this conclusion holds in all generalized principal-agent problems where the agent does not have private information, in particular including Bayesian persuasion where the principal is privately informed. As we mentioned in the Introduction, the upper bound U[∗] + O([CSReg(] T[T][)] ) does not hold when the agent has private information or does certain types of no-regret but not no-swap-regret learning. Deriving the exact upper bound in the latter cases is an interesting direction for future work.', 'For (2) and (3), we provide a unified analytical framework to derive tight bounds on the principal’s achievable utility against a no-regret or no-swap-regret learning agent in all generalized principal-agent problems where the agent does not have private information. Specifically, we explicitly characterize the o(1) difference between the principal’s utility and U[∗] in terms of the agent’s regret.', 'In this section, we reduce the generalized principal-agent problem with a learning agent to the problem with an approximately-best-responding agent. We show that, if the agent uses contextual no-regret learning algorithms, then the principal can obtain an average utility that is at least the “maxmin” approximate-best-response objective OBJR CReg(T )/T (to be defined below). On the other hand, if the agent does contextual no-swap-regret learning, then the principal cannot do better R than the “maxmax” approximate-best-response objective OBJ CSReg(T )/T . In addition, if the agent uses some learning algorithms that are no-regret but not no-swap-regret, the principal can R sometimes do better than the “maxmax” objective OBJ CSReg(T )/T .', 'Theorem 3.4. Against a contextual no-swap-regret learning agent, the principal cannot obtain 1 T R[�] CSReg(T ) utility more than T[E] ��t=1[u][(][x][t][, a][t][)] � ≤ OBJ T �, even if the principal knows the agent’s learning algorithm and chooses π[t] based on ρ[t] .', 'Classic principal-agent problems such as Stackelberg games, contract design, and Bayesian persuasion, often assume that the agent is able to best respond to the principal’s committed strategy. We study repeated generalized principal-agent problems under the assumption that the principal does not have commitment power and the agent uses algorithms to learn to respond to the principal. We reduce this problem to a one-shot generalized principal-agent problem where the agent approximately best responds. Using this reduction, we show that: (1) If the agent uses contextual no-regret learning algorithms with regret Reg(T ), then the principal can guarantee utility at least U[∗] − Θ�[�] Reg(T T ) �, where U[∗] is the principal’s optimal utility in the classic model with a best-responding agent']",The range of the principal's achievable utility in generalized principal-agent problems with a contextual no-swap-regret learning agent is U[∗] − O(CSReg(T T)) to U[∗] + O(CSReg(T T)).,"The range is $\left[U^{*}-O\left(\sqrt{\frac{\operatorname{CSReg}(T)}{T}}\right), U^{*}+O\left(\frac{\operatorname{CSReg}(T)}{T}\right)\right]$.",0.99999999998,1.0,1.0,1.0
What type of algorithm does the agent use to decide on actions?,"['The agent could have done better by deviating to different actions given different recommendations from the algorithm. This means', '|(1)|Using some algorithm that learns from history (including signals, actions, and utility feed-|Using some algorithm that learns from history (including signals, actions, and utility feed-|\n|---|---|---|\n||back in the past, described in details later), the agent chooses a strategy ρt : S|→∆(A)|\n||that maps each possible signal s∈S to a distribution over actions ρt(s)∈∆(A).||\n|(2)|The principal chooses a strategy πt = {(πt<br>s, xt<br>s)}s∈S, which is a distribution over|signals S|\n||and a decision xt<br>s ∈X associated with each signal.||\n|(3)|Nature draws signal st ∼πt and reveals it. The principal makes decision xt =|xt<br>st. The|\n||agent draws action at ∼ρt(st).||\n|(4)|The principal and the agent obtain utility ut = u(xt, at) and vt = v(xt, at). The agent||', 'First, the intuition that a no-regret learning agent is approximately best responding is true only when the principal uses a fixed strategy throughout the interactions with the agent. If the principal uses time-varying strategies, then a no-regret agent is not necessarily approximately best responding to the “average” strategy of the principal across T periods, while a no-swap-regret agent is still approximately best responding. This is because a no-swap-regret algorithm ensures that, whenever the algorithm recommends some action a[t] at a period t, it is almost optimal for the agent to take the recommended action a[t] . But a no-regret algorithm only ensures the agent to not regret when comparing to taking any fixed action in all T periods', 'This is a mild requirement satisfied by many natural learning algorithms (e.g., ε-greedy, MWU, UCB, EXP-3) and can reasonably serve as a possible behavioral assumption for real-world agents.', 'Agent’s learning problem. The agent’s learning problem can be regarded as a contextual multiarmed bandit problem (Tyler Lu et al., 2010) where A is the set of arms, and a signal s[t] ∈ S serves as a context that affects the utility of each arm a ∈ A. The agent picks an arm to pull based on the current context s[t] and the historical information about each arm under different contexts, adjusting its strategy over time based on the feedback collected after each round.']","The agent uses an algorithm that learns from history, including signals, actions, and utility feedback, to choose a strategy that maps each possible signal to a distribution over actions.",The agent uses some adaptive algorithm to learn from history which action to take.,0.5888888888692593,0.0,1.0,0.7948072941232074
"Are the complexities of membership problems for the class $\langle\mathbf{S T}, \mathbf{S F}, \mathbf{L e n}\rangle$ known?","['**LI** is the class of all regular left ideals, i.e., languages of the form Σ[∗] _L_ for _L_ ⊆ Σ[∗] regular.', '**1.3.2 Membership in the space classes** \n\nIn view of Theorem 1.3 it is natural to ask for the complexity of checking whether a given (non)deterministic finite automaton accepts a language from ⟨ **ST** _,_ **Len** ⟩ or ⟨ **LI** _,_ **Len** ⟩, respectively. - Both problems are shown in [ **43** ] to be NL-complete for deterministic automata and Pspace complete for nondeterministic automata. We remark that for the class ⟨ **ST** _,_ **SF** _,_ **Len** ⟩ from Theorem 1.4 the complexities of the corresponding membership problems are open.', 'Our first result is a trichotomy theorem for the sliding window model, stating that the deterministic space complexity is always either constant, logarithmic, or linear. This holds for both the fixed- and the variable-size model. Furthermore, we provide natural characterizations for the three space classes. For this, we need the following language classes: \n\n**Reg** is the class of all regular languages. \n\n- **Len** is the class of all regular length languages, i.e., regular languages _L_ ⊆ Σ[∗] such that for every _n_ ⩾ 0, either Σ _[n]_ ⊆ _L_ or Σ _[n]_ ∩ _L_ = ∅. \n\n- **ST** is the class of all suffix testable languages [ **79, Section 5.3** ], i.e., finite Boolean combinations of languages of the form Σ[∗] _w_ where _w_ ∈ Σ[∗] (note that these languages are regular). **[2]**', '## C.3 Proof of Theorems 4.2 and 4.3 \n\nD R Lower bounds on OBJ (δ) and upper bounds on OBJ (δ). First, we prove the lower bounds on OBJD(δ) and the upper bounds on OBJR(δ) in Theorems 4.2 and 4.3, given by the following two lemmas: \n\nLemma C.1. In an unconstrained generalized principal-agent problem, OBJD(δ) ≥ U ∗−diam(X )L Gδ[.] With constraint[�] s∈S[π][s][x][s][∈C][,][OBJ] D(δ) ≥ U ∗ − �diam(X )L + 2B dist([diam(] C,∂[X] X[)] ) � Gδ[.] \n\nLemma C.2. In an unconstrained generalized principal-agent problem, OBJR(δ) ≤ U ∗+diam(X )L Gδ[.] With constraint[�] s∈S[π][s][x][s][∈C][,] OBJR(δ) ≤ U ∗ + �diam(X )L + 2B dist([diam(] C,∂[X] X[)] ) � Gδ[.]', 'Note that whenever _γ_ ( _n_ ) = O( _n[c]_ ) for some _c<_ 1 then the lower bound Ω[∞] (log log( _n_ / _γ_ ( _n_ ))) from Theorem 5.8 becomes Ω[∞] (log log _n_ ), which matches the upper bound from Theorem 5.4. It is left open to classify the space complexity for languages in[�] ( **Triv** _,_ **SF** ) \\ **Triv** , e.g. _L_ = _ab_[∗] , for sublinear Hamming gaps _γ_ ( _n_ ) which are Ω( _n[c]_ ) for all _c<_ 1, e.g. _γ_ ( _n_ ) = _n_ /log _n_ .']","The complexities of the corresponding membership problems for the class ⟨ **ST**, **SF**, **Len** ⟩ are open.","No, they are open.",0.4499999999775,1.0,1.0,0.0
Can regular languages be recognized using constant space in streaming algorithms?,"['**1.3.7 Language recognition in the classical streaming model** \n\nWhereas language recognition in the sliding window model has been neglected prior to our work, there exists some work on streaming algorithms for formal languages in the standard setting, where the streaming algorithm reads an input word _w_ and at the end has to decide whether _w_ belongs to some language. Clearly, for regular languages, this problem can be solved in constant space. Streaming algorithms for various subclasses of context-free languages have been studied in [ **10** , **38** , **63** , **69** , **72** ]. Related to this is the work on querying XML documents in the streaming model [ **11** , **67** , **85** ].', '**A B S T R AC T.** We study the space complexity of the following problem: For a fixed regular language _L_ , we receive a stream of symbols and want to test membership of a sliding window of size _n_ in _L_ . For deterministic streaming algorithms we prove a trichotomy theorem, namely that the (optimal) space complexity is either constant, logarithmic or linear, measured in the window size _n_ . Additionally, we provide natural language-theoretic characterizations of the space classes. We then extend the results to randomized streaming algorithms and we show that in this setting, the space complexity of any regular language is either constant, doubly logarithmic, logarithmic or linear', '**3.7 Characterization of constant space** \n\nNext, we prove that a regular language _L_ has constant space complexity F _L_ ( _n_ ) if and only if it is a Boolean combination of suffix testable languages and regular length languages (Theorem 3.3(i)).', 'Benedikt, Ley, and Puppis [ **14** ] proved a Myhill-Nerode-like theorem that characterizes the class of data languages recognized by DRA for the case that the underlying relational structure A on the data values is either ( _D,_ =) (where = denotes the equality relation) or ( _D, <_ ) for a strict linear order _<_ . As a byproduct of this characterization, they obtain a minimal DRA for any DRA-recognizable language. This DRA is minimal in a very strong sense: at the same time it has the minimal number of states and the minimal number of registers among all equivalent DRA. Using these minimal DRA, one can define space-optimal streaming algorithms for data languages analogously to the case of words over a finite alphabet', '## **4.4 Suffix-free languages** \n\nIn this section, we prove Theorem 4.3(3). Since languages in **ST** ∪ **Len** have constant space (deterministic) SW-algorithms it suffices by Lemma 4.4 to show: \n\n**T H E OREM 4.7.** _If L is regular and suffix-free then_ F[r] _L_[(] _[n]_[)][=][O(][log log] _[ n]_[)] _[.]_']","Yes, regular languages can be recognized using constant space in streaming algorithms.","Yes, for regular languages, this problem can be solved in constant space.",0.99999999998,1.0,1.0,0.9999999999999999
