user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,answer_relevancy
Can the agent's strategy be randomized in this model?,"['2.2 Learning Agent \n\nNow we define the model of generalized principal-agent problem with a learning agent. The game is repeated for T rounds. Unlike the above static model, the principal now does not commit to its strategy π[t] every round. The agent does not know the strategy π[t] or the decision x[t] of the principal at each round. Instead, the agent uses some adaptive algorithm to learn from history which action to take in response to each possible signal. We allow the agent’s strategy to be randomized.', '- A randomized strategy ρ: for each signals s, the agent can take a randomized action. The expected utility of ρ is at most δ-worst than the best strategy ρ[∗] . \n\n**==> picture [341 x 14] intentionally omitted <==**\n\n**==> picture [368 x 14] intentionally omitted <==**\n\nOur model of approximately-best-responding agent includes, for example, two other models in the Bayesian persuasion literature that also relax the agent’s Bayesian rationality assumption: the quantal response model (proposed by McKelvey and Palfrey (1995) in normal-form games and studied by Feng et al. (2024) in Bayesian persuasion) and a model where the agent makes mistakes in Bayesian update (de Clippel and Zhang, 2022).', 'This means that the agent’s randomized strategy ρ is a δ =[CReg(] T[T][)] -best-response to the principal’s fixed signaling scheme π, ρ ∈Rδ= CReg(T ) (π). This holds for any π. In particular, if for any ε > 0 T the principal uses a signaling scheme π[ε] that obtains an objective that is ε-close to OBJR(δ) = supπ minρ∈Rδ(π) U (π, ρ), then the principal obtains an expected utility of, by Lemma 3.2, \n\n**==> picture [381 x 33] intentionally omitted <==**\n\nin the learning model. Letting ε → 0 proves the theorem.', 'Extra care is needed when dealing with randomized strategies of the agent. See details in Appendix C.3.', 'To prove Theorem 3.1, we provide a lemma to relate the agent’s regret and the principal’s utility in the learning model to those in the static model. We define some notations. Let the principal use some fixed strategy π[t] = π and the agent use some learning algorithm. Let p[t] a|s[= Pr[][a][t][=][ a][ |][ s][t][=][ s][]] be the probability that the agent’s algorithm chooses action a conditioning on signal s being sent in round t. Let ρ : S → ∆(A) be a randomized agent strategy that, given signal s, chooses each action a ∈ A with probability ρ(a|s) = �Tt=1T[p][t] a|s .']","Yes, the agent's strategy can be randomized in this model.","Yes, we allow the agent's strategy to be randomized.",0.99999999998,1.0,1.0,0.9999998698254636
Does the model of the generalized principal-agent problem involve Stackelberg games?,"['2 Generalized Principal-Agent Problem with a Learning Agent \n\nThis section defines our model, generalized principal-agent problem with a learning agent. This model includes Stackelberg games, contract design, and Bayesian persuasion with learning agents.', '5.2 Stackelberg Games \n\nIn a Stackelberg game, the principal (leader), having a finite action set B, first commits to a mixed strategy x = (x(b))b∈B ∈ ∆(B), which is a distribution over actions. So the principal’s decision space X is ∆(B). The agent (follower) then takes an action a ∈ A in response to x. The (expected) utilities for the two players are u(x, a) =[�] b∈B[x][(][b][)][u][(][b, a][)][and][v][(][x, a][)][=][�] b∈B[x][(][b][)][u][(][b, a][).][The] signal s can (but not necessarily) be an action that the principal recommends the agent to take.', 'Our contributions. Our work defines a general model of principal-agent problems with a learning agent, answering all questions (1) - (3). For (1), we show that the principal’s utility is bounded around the Stackelberg value U[∗] in all generalized principal-agent problems where the agent does not have private information but the principal can be privately informed. In particular, this includes complete-information games like Stackelberg games and contract design, as well as Bayesian persuasion where the sender/principal privately observes the state of the world', 'Generalized principal-agent problem, proposed by Myerson (1982); Gan et al. (2024), is a general model that includes auction design, contract design, Stackelberg games, and Bayesian persuasion. While Myerson (1982) and Gan et al. (2024) allow the agent to have private information, our model assumes an agent with no private information. There are two players in a generalized principalagent problem: a principal and an agent. The principal has a convex, compact decision space X and the agent has a finite action set A. The principal and the agent have utility functions u, v : X × A → R. We assume that u(x, a), v(x, a) are linear in x ∈X , which is satisfied by all the examples of generalized principal-agent problems we will consider (Bayesian persuasion, Stackelberg games, contract design)', 'of signal s ∈ S, > s∈S[π][s][=][1,][and][x][s][∈X][.][There][are][two][variants][of][generalized][principal-agent] problems: \n\n- Unconstrained (Myerson, 1982): there is no restriction on the principal’s strategy π. \n\n- Constrained (Gan et al., 2024): the principal’s strategy π has to satisfy constraint > s∈S[π][s][x][s][∈] C where C ⊆X is some convex set. \n\nUnconstrained generalized principal-agent problems include contract design and Stackelberg games. Constrained generalized principal-agent problems include Bayesian persuasion (see Section 2.3).']","Yes, the model of the generalized principal-agent problem includes Stackelberg games.",Yes.,0.99999999998,1.0,1.0,0.9681614180257797
Does the sender observe the state of the world before sending a signal?,"['that maps each signal s ∈ S to a distribution over actions ρ[t] (s) ∈ ∆(A). \n\n- (2) The sender chooses a signaling scheme π[t] : Ω → ∆(S). \n\n- (3) A state of the world ω[t] ∼ μ0 is realized, observed by the sender but not the receiver. The sender sends signal s[t] ∼ π[t] (ω[t] ) to the receiver. The receiver draws action a[t] ∼ ρ[t] (s). \n\n- (4) The sender obtains utility u[t] = u(ω[t] , a[t] ) and the receiver obtains utility v[t] = v(ω[t] , a[t] ).[a]', 'In the classic model, after receiving a signal s ∈ S, the receiver will form the posterior belief μs ∈ ∆(Ω) about the state: μs(ω) =[μ][0][(][ω][)] π[π] s[(][s][|][ω][)] , where πs = ω∈Ω[μ][0][(][ω][)][π][(][s][|][ω][) is the total][probability that signal][ s][ is sent,][and] take an optimal action with respect to μs, i.e., as ∈ arg maxa∈A ω∈Ω[μ][s][(][ω][)][v][(][ω, a][).][The][sender] aims to find a signaling scheme to maximizde its expected utility E[u(ω, as)].', 'Then, consider any signaling scheme of the sender, π = {(πs, μs)}s∈S, which is a decomposition of the prior μ0 into |S| posteriors μs ∈ [0, 1] such that[�] s∈S[π][s][μ][s][=][μ][0][.][Let][ρ][:][S][→][∆(][A][)][be] a randomized strategy of the receiver, where ρ(a|s) (and ρ(b|s)) denotes the probability that the receiver takes action a (and b) under signal s. The sender’s expected utility under π and ρ is: \n\n**==> picture [362 x 25] intentionally omitted <==**\n\nThe receiver’s utility when taking action a at posterior μs is μs · 1 + (1 − μs) · (−1) = 2μs − 1. So, the receiver’s expected utility under π and ρ is \n\n**==> picture [403 x 25] intentionally omitted <==**', 'The receiver does not need to know the prior μ0 if its learning algorithm does not make use of μ0. And same as the model in Section 2.2, the receiver chooses ρ[t] without knowing the sender’s signaling scheme π[t] , and the sender does not commit. In the classical cheap talk model (Crawford and Sobel, 1982), the sender does not have commitment power and the two players move simultaneously. So, under our learning receiver model, cheap talk and Bayesian persuasion are equivalent. Our “persuasion with a learning receiver” model can also be called “cheap talk with a learning receiver”.', '- For signal 1, the receiver finds that the state is now B, so the utility of action L decreases by 1 every time signal 1 is sent. Because the utility of L accumulated in the first phase was ≈[T] 4 √γ, after ≈[T] 4 √γ rounds in second phase the utility of L should decrease to below 0, and the receiver will no longer play L (with high probability) at signal 1. The receiver will not play M at signal 1 in most of the second phase either, because there are more A states than B states at signal 1 historically. So, the receiver will play action R most times, roughly T 4[−][T] 4 √γ rounds. This gives the sender a total utility of ≈ ([T] 4[−][T] 4 √γ) · 2 =[T] 2[−][O][(][T][√] γ).']","Yes, the sender observes the state of the world before sending a signal.","Yes, the sender observes the state of the world $\omega^{t}$ before sending a signal.",0.99999999998,1.0,1.0,1.0
"Is it possible for a principal to achieve more than the ""maxmax"" objective with certain learning algorithms?","['With a learning agent, can the principal achieve a better outcome than that in the classic model with a best-responding agent? Previous works on playing against learning agents (Deng et al., 2019; Guruganesh et al., 2024) showed that, in Stackelberg games and contract design, the leader/principal can obtain utility U[∗] − o(1) against a no-regret learning follower/agent, where U[∗] is the Stackelberg value, defined to be the principal’s optimal utility in the classic model with a best-responding agent. On the other hand, if the agent does a stronger version of no-regret learning, called no-swapregret learning (Hart and Mas-Colell, 2000; Blum and Mansour, 2007), then the principal cannot obtain utility more than the Stackelberg value U[∗] + o(1)', 'In this section, we reduce the generalized principal-agent problem with a learning agent to the problem with an approximately-best-responding agent. We show that, if the agent uses contextual no-regret learning algorithms, then the principal can obtain an average utility that is at least the “maxmin” approximate-best-response objective OBJR CReg(T )/T (to be defined below). On the other hand, if the agent does contextual no-swap-regret learning, then the principal cannot do better R than the “maxmax” approximate-best-response objective OBJ CSReg(T )/T . In addition, if the agent uses some learning algorithms that are no-regret but not no-swap-regret, the principal can R sometimes do better than the “maxmax” objective OBJ CSReg(T )/T .', 'Principal’s objectives. With an approximately-best-responding agent, we will study two types of objectives for the principal. The first type is the maximal utility that the principal can obtain if the agent approximately best responds in the worst way for the principal: for X ∈{D, R}, define \n\n**==> picture [309 x 20] intentionally omitted <==**\n\nwhere U (π, ρ) =[�] s∈S[π][s] �a∈A[ρ][(][a][|][s][)][u][(][x][s][, a][)][is][the][principal’s][expected][utility][when][the][principal] uses strategy π and the agent uses strategy ρ. We used “sup” in (6) because the maximizer does not necessarily exist. OBJX (δ) is a “maxmin” objective and can be regarded as the objective of a “robust generalized principal-agent problem”.', 'The second type of objectives is the maximal utility that the principal can obtain if the agent approximately best responds in the best way: \n\n**==> picture [311 x 23] intentionally omitted <==**\n\nThis is a “maxmax” objective that quantifies the maximal extent to which the principal can exploit the agent’s irrational behavior. \n\nClearly, OBJX(δ) ≤ OBJX(0) ≤ OBJX(0) ≤ OBJX(δ). And we note that OBJX(0) = OBJ(0) is independent of X and equal to the Stackelberg value U[∗] defined in (1): \n\n**==> picture [343 x 19] intentionally omitted <==**\n\nFinally, we note that, because D0(π) ⊆Dδ(π) ⊆Rδ(π), the chain of inequalities OBJR(δ) ≤ OBJD(δ) ≤ U ∗ ≤ OBJD(δ) ≤ OBJR(δ) hold.', 'Three natural questions then arise: (1) What is the largest class of principal-agent problems under which the agent’s no-swap-regret learning can cap the principal’s utility at the Stackelberg value U[∗] +o(1)? (2) In cases where the principal’s optimal utility against a learning agent is bounded by [U[∗] − o(1), U[∗] + o(1)], what is the exact magnitude of the o(1) terms? (3) Instead of analyzing games like Stackelberg games and contract design separately, can we analyze all principal-agent problems with learning agents in a unified way?']","Yes, the principal can sometimes do better than the ""maxmax"" objective with certain learning algorithms that are no-regret but not no-swap-regret.","Yes, if the agent uses some learning algorithms that are no-regret but not no-swap-regret, then sometimes the principal can do better than the ""maxmax"" objective $\overline{\mathrm{OBJ}}^{\mathcal{R}}(\operatorname{CSReg}(T) / T)$.",0.99999999998,1.0,1.0,0.9428393004161227
Is it possible for an agent to have zero swap regret using a contextual no-swap-regret algorithm?,"['Contextual no-regret is implied by contextual no-swap-regret because the latter has a larger set of deviation functions. Contextual no-(swap-)regret algorithms are known to exist under bandit feedback. In fact, they can be easily constructed by running an ordinary no-(swap-)regret algorithm for each context independently. Formally: \n\nProposition 2.1. There exist learning algorithms with contextual regret CReg(T ) = O(�|A||S|T ) and contextual swap-regret CSReg(T ) = O(|A|�|S|T ). They can be constructed by running an ordinary no-(swap-)regret multi-armed bandit algorithm for each context independently. \n\nSee Appendix A for a proof of this Proposition. \n\n> 2A function f (T ) = o(T ) means f (TT ) → 0 as T → +∞. So, the average regret[CReg(] T[T][ )] → 0.', '(2) If the agent uses contextual no-swap-regret learning algorithms with swap-regret SReg(T ), then the principal cannot obtain utility more than U[∗] + O([SReg(T)] T ). But (3) if the agent uses mean-based learning algorithms (which can be no-regret but not no-swap-regret), then the principal can sometimes do significantly better than U[∗] . These results not only refine previous results in Stackelberg games and contract design, but also lead to new results for Bayesian persuasion with a learning agent and all generalized principal-agent problems where the agent does not have private information.', '- contextual no-regret if: there is a function CReg(T ) = o(T )[2] such that, for any strategy of the principal, for any deviation function d : S → A, the regret of the agent not deviating according to d is at most CReg(T ): \n\n**==> picture [211 x 34] intentionally omitted <==**\n\n- contextual no-swap-regret if: there is a function CSReg(T ) = o(T ) such that, for any strategy of the principal, for any deviation function d : S × A → A, the regret of the receiver not deviating according to d is at most CSReg(T ): \n\n**==> picture [231 x 33] intentionally omitted <==**\n\nWe call CReg(T ) and CSReg(T ) the contextual regret and contextual swap-regret of the agent.', 'First, the intuition that a no-regret learning agent is approximately best responding is true only when the principal uses a fixed strategy throughout the interactions with the agent. If the principal uses time-varying strategies, then a no-regret agent is not necessarily approximately best responding to the “average” strategy of the principal across T periods, while a no-swap-regret agent is still approximately best responding. This is because a no-swap-regret algorithm ensures that, whenever the algorithm recommends some action a[t] at a period t, it is almost optimal for the agent to take the recommended action a[t] . But a no-regret algorithm only ensures the agent to not regret when comparing to taking any fixed action in all T periods', 'Before presenting the full proof of this theorem, we give the high level idea of the proof. The key idea is to think of the signal s[t] ∼ π[t] from the principal and the action a[t] ∼ ρ[t] (s[t] ) recommended by the agent’s learning algorithm together as a joint signal (s[t] , a[t] ) from some hypothetical signaling scheme π[′] . In response to π[′] , the agent takes the action a[t] recommended by the algorithm, namely using the mapping (s[t] , a[t] ) �→ a[t] as his strategy. A contextual no-swap-regret algorithm guarantees that the agent is at most[CSReg(] T[T][)] worse compared to using the strategy d[∗] : S × A → A that best responds to π[′] . So, the agent’s overall strategy is a[CSReg(] T[T][)] -approximate best response to π[′]']",I cannot answer this based on the provided context.,"No, but a contextual no-swap-regret algorithm guarantees that the agent is at most \(\frac{\operatorname{CSReg}(T)}{T}\) worse compared to using an optimal strategy.",0.8874999999778125,1.0,0.0,0.0
Is the probability that the receiver chooses any not $\gamma$-approximately optimal action at most $\frac{1}{\lambda}$?,"['B.1 Proof of Example 3.1 \n\nConsider the quantal response model. Let γ =[log(][|] λ[A][|][λ][)] . Given signal s, with posterior μs, we say an action a ∈ A is not γ-optimal for posterior μs if \n\n**==> picture [111 x 12] intentionally omitted <==**\n\nwhere a[∗] s[is an optimal action][for][ μ][s][.][The probability that the receiver chooses not][ γ][-optimal action] a is at most: \n\n**==> picture [353 x 57] intentionally omitted <==**\n\nBy a union bound, the probability that the receiver chooses any not γ-approxiamtely optimal action is at most[1][So,][the][expected][loss][of][utility][of][the][receiver][due][to][not][taking][the][optimal][action][is] λ[.] at most \n\n**==> picture [165 x 24] intentionally omitted <==**', '- For signal 1, the receiver finds that the state is now B, so the utility of action L decreases by 1 every time signal 1 is sent. Because the utility of L accumulated in the first phase was ≈[T] 4 √γ, after ≈[T] 4 √γ rounds in second phase the utility of L should decrease to below 0, and the receiver will no longer play L (with high probability) at signal 1. The receiver will not play M at signal 1 in most of the second phase either, because there are more A states than B states at signal 1 historically. So, the receiver will play action R most times, roughly T 4[−][T] 4 √γ rounds. This gives the sender a total utility of ≈ ([T] 4[−][T] 4 √γ) · 2 =[T] 2[−][O][(][T][√] γ).', 'Proof. In the first T/2 rounds, the receiver finds that signal 1 corresponds to state A so he will take action L with high probability when signal 1 is sent; signal 2 corresponds to B so he will take action M with high probability. In this phase, the sender obtains utility ≈ 0 per round. At the end of this phase, for signal 1, the receiver accumulates utility ≈[T] 2 12 √γ =[T] 4 √γ for action L. For 1 signal 2, the receiver accumulates utility ≈[T] 2 2[·][ 1 =][T] 4[for][action][M.] In the remaining T/2 rounds, the following will happen:', 'Consider inaccurate belief. Given signal s, the receiver has belief μ[′] s[with total variation distance] dTV(μ[′] s[, μ][s][)][ ≤][ε][to][the][true][posterior][μ][s][.][For][any][action][a][ ∈][A][,][the][difference][of][expected][utility][of] action a under beliefs μ[′] s[and][μ][s][is][at][most][ε][:] \n\n**==> picture [246 x 15] intentionally omitted <==**\n\nSo, the optimal action for μ[′] s[is][a][2][ε][-optimal][action][for][μ][s][.][This][means][that][the][receiver][strategy] is a deterministic 2ε-best-responding strategy.', 'Proof. Recall that any signaling scheme decomposes the prior μ0 into multiple posteriors {μs}s∈S. If a posterior μs puts probability > 0.5 to state B, then the receiver will take action M, which gives the sender a utility ≤ 0; if the posterior μs puts probability ≤ 0.5 to state B, then no matter what action the receiver takes, the sender’s expected utility on μs cannot be greater than 0. So, the sender’s expected utility is ≤ 0 under any signaling scheme. An optimal signaling scheme is to reveal no information (keep μs = μ0); the receiver takes R and the sender gets utility 0. R This instance satisfies the assumptions of Theorem 4.3, so OBJ (γ) ≤ U ∗ + O(γ) = O(γ).']",I cannot answer this based on the provided context.,Yes.,0.99999999998,0.0,0.0,0.0
Is there an upper bound for payments to agents in contract design?,"['In contract design, where a principal specifies an outcome-dependent payment scheme to incentivize the agent to take certain actions, the agent has to know the action-dependent outcome distribution in order to best respond to the contract. Requiring strong rationality assumptions, the best-responding behavior is often observed to be violated in practice (Camerer, 1998; Benjamin, 2019).', 'The second remedy is to write contract design as a generalized principal-agent problem in ̃ another way. Let x = ( ̃x(a))a∈A ∈ [0, +∞][|][A][|] be a vector recording the expected payment from the principal to the agent for each action a ∈ A: \n\n**==> picture [84 x 34] intentionally omitted <==**\n\n ̃ ̃ And let r(a) be the expected reward of action a, r(a) =[�][d] i=1[p][ai][r][i][.][Then,][the][principal][and][the] agent’s utility can be rewritten as functions of x ̃ and a: \n\n**==> picture [210 x 13] intentionally omitted <==**\n\nwhich are linear (strictly speaking, affine) in x ̃ ∈ X[ ̃] . Assuming bounded reward |r ̃(a)| ≤ R, we can without loss of generality assume that the expected payment x ̃(a) is bounded by R as well, because', 'Corollary 5.4 (Contract design (with bounded payment) with a learning agent). Suppose T is sufficiently large such that[CReg(] T[T][)] < 2(RP G+P )[and][CSReg(] T[T][)] < G, then: \n\n- T \n\n- • with a contextual no-regret learning agent, the principal can obtain utility at least T[1][E] ��t=1[u][(][x][t][, a][t][)] � ≥ OBJR[�][CReg(] T[T][)] � ≥ U[∗] − 2� 2(R+GP )P � CReg(T T ) . \n\n- with contextual a no-swap-regret learning agent, the principal cannot obtain utility more than 1 T D[�] CSReg(T ) CSReg(T ) T[E] ��t=1[u][(][x][t][, a][t][)] � ≤ OBJ T � ≤ U[∗] + G[P] T .', 'The first remedy is to require the principal’s payment to the agent be upper bounded by some constant P < +∞, so 0 ≤ x(i) ≤ P and X = [0, P ][d] . Under this requirement and the assumption of bounded reward |ri| ≤ R, the principal’s utility becomes bounded by |u(x, a)| ≤[�][d] i=1[p][ai][(][R][+][P][) =] R + P = B and (L = 1)-Lipschitz under l∞-norm: \n\n**==> picture [412 x 33] intentionally omitted <==**\n\nAnd the diameter of X is bounded by (under l∞-norm) \n\n**==> picture [338 x 24] intentionally omitted <==**\n\nNow, we can apply the theorem for unconstrained generalized principal-agent problems (Theorem 4.2) and the theorems for learning agent (Theorem 3.1 and Theorem 3.4) to obtain:', 'x = (x(i))[d] i=1[∈][[0][,][ +][∞][]][d][is][a][vector][that][specifies][the][payment][to][the][agent][for][each][possible] outcome. So, if the agent takes action a under contract x, the principal obtains expected utility \n\n**==> picture [124 x 33] intentionally omitted <==**\n\nand the agent obtains v(x, a) =[�][d] i=1[p][ai][x][(][i][)][−][c][a][,][where][c][a][≥][0][is][the][cost][of][action][a][∈][A][for] the agent. The signal s can (but not necessarily) be an action that the principal recommends the agent to take. The principal’s decision space X ⊆ [0, +∞][d] in contract design, however, may be unbounded and violate the requirement of bounded diameter diam(X ) that we need. We have two remedies for this.']","Yes, there is an upper bound for payments to agents in contract design, which can be specified as some constant P < +∞, ensuring that 0 ≤ x(i) ≤ P.","Yes, one remedy requires that payments to agents be upper bounded by some constant $P<+\infty$.",0.99999999998,1.0,1.0,0.9999995796658844
What is the range of the principal's achievable utility in generalized principal-agent problems with a contextual no-swap-regret learning agent?,"['6 Discussion \n\nIn summary, our work provides an explicit characterization of the principal’s achievable utility in generalized principal-agent problems with a contextual no-swap-regret learning agent. It is an asymmetric range �U[∗] − O(� CSReg(T T ) ), U[∗] + O([CSReg(] T[T][)] )�. We show that this conclusion holds in all generalized principal-agent problems where the agent does not have private information, in particular including Bayesian persuasion where the principal is privately informed. As we mentioned in the Introduction, the upper bound U[∗] + O([CSReg(] T[T][)] ) does not hold when the agent has private information or does certain types of no-regret but not no-swap-regret learning. Deriving the exact upper bound in the latter cases is an interesting direction for future work.', 'For (2) and (3), we provide a unified analytical framework to derive tight bounds on the principal’s achievable utility against a no-regret or no-swap-regret learning agent in all generalized principal-agent problems where the agent does not have private information. Specifically, we explicitly characterize the o(1) difference between the principal’s utility and U[∗] in terms of the agent’s regret.', 'Results 1, 2, 3 together characterize the range of utility achievable by the principal against a noswap-regret learning agent: [U[∗] − Θ(� SReg(T T ) ), U[∗] + O([SReg(] T[T][)] )]. As T →∞, the range converges to U[∗] , which means that the agent’s no-swap-regret learning behavior is essentially equivalent to best responding behavior. This justifies the classical economic notion that the equilibria of games are results of repeated interactions between learning players. However, for no-regret but not necessarily no-swap-regret algorithms, the upper bound result U[∗] +O([Reg(] T[T][)] ) does not hold. The repeated interaction between a principal and a no-regret learning agent does not always lead to the Stackelberg equilibrium outcome U[∗] :', '3.3 Agent’s No-Swap-Regret Learning: Upper Bound on Principal’s Utility \n\nAs we mentioned in Section 2.2, the fact that the principal moves after the learning agent in each round gives the principal a possibility to exploit the agent to do better than U[∗] . However, exploiting the agent in a single round may cause the agent to learn a bad strategy for the principal in later rounds. It turns out that, if the agent’s learning algorithm satisfies the contextual no-swap-regret property, then the principal cannot exploit the agent in the long run. Formally:', 'In this section, we reduce the generalized principal-agent problem with a learning agent to the problem with an approximately-best-responding agent. We show that, if the agent uses contextual no-regret learning algorithms, then the principal can obtain an average utility that is at least the “maxmin” approximate-best-response objective OBJR CReg(T )/T (to be defined below). On the other hand, if the agent does contextual no-swap-regret learning, then the principal cannot do better R than the “maxmax” approximate-best-response objective OBJ CSReg(T )/T . In addition, if the agent uses some learning algorithms that are no-regret but not no-swap-regret, the principal can R sometimes do better than the “maxmax” objective OBJ CSReg(T )/T .']","The range of the principal's achievable utility in generalized principal-agent problems with a contextual no-swap-regret learning agent is [U[∗] − Θ(SReg(T T)), U[∗] + O(SReg(T T))].","The range is $\left[U^{*}-O\left(\sqrt{\frac{\operatorname{CSReg}(T)}{T}}\right), U^{*}+O\left(\frac{\operatorname{CSReg}(T)}{T}\right)\right]$.",0.99999999998,1.0,1.0,0.9999996973065892
What type of algorithm does the agent use to decide on actions?,"['The agent could have done better by deviating to different actions given different recommendations from the algorithm. This means', '|(1)|Using some algorithm that learns from history (including signals, actions, and utility feed-|Using some algorithm that learns from history (including signals, actions, and utility feed-|\n|---|---|---|\n||back in the past, described in details later), the agent chooses a strategy ρt : S|→∆(A)|\n||that maps each possible signal s∈S to a distribution over actions ρt(s)∈∆(A).||\n|(2)|The principal chooses a strategy πt = {(πt<br>s, xt<br>s)}s∈S, which is a distribution over|signals S|\n||and a decision xt<br>s ∈X associated with each signal.||\n|(3)|Nature draws signal st ∼πt and reveals it. The principal makes decision xt =|xt<br>st. The|\n||agent draws action at ∼ρt(st).||\n|(4)|The principal and the agent obtain utility ut = u(xt, at) and vt = v(xt, at). The agent||', 'This is a mild requirement satisfied by many natural learning algorithms (e.g., ε-greedy, MWU, UCB, EXP-3) and can reasonably serve as a possible behavioral assumption for real-world agents.', 'Extra care is needed when dealing with randomized strategies of the agent. See details in Appendix C.3.', 'Agent’s learning problem. The agent’s learning problem can be regarded as a contextual multiarmed bandit problem (Tyler Lu et al., 2010) where A is the set of arms, and a signal s[t] ∈ S serves as a context that affects the utility of each arm a ∈ A. The agent picks an arm to pull based on the current context s[t] and the historical information about each arm under different contexts, adjusting its strategy over time based on the feedback collected after each round.']","The agent uses an algorithm that learns from history, including signals, actions, and utility feedback, to choose a strategy that maps each possible signal to a distribution over actions.",The agent uses some adaptive algorithm to learn from history which action to take.,0.4499999999775,0.0,0.8333333333333334,0.6872798016770495
"Are the complexities of membership problems for the class $\langle\mathbf{S T}, \mathbf{S F}, \mathbf{L e n}\rangle$ known?","['**1.3.2 Membership in the space classes** \n\nIn view of Theorem 1.3 it is natural to ask for the complexity of checking whether a given (non)deterministic finite automaton accepts a language from ⟨ **ST** _,_ **Len** ⟩ or ⟨ **LI** _,_ **Len** ⟩, respectively. - Both problems are shown in [ **43** ] to be NL-complete for deterministic automata and Pspace complete for nondeterministic automata. We remark that for the class ⟨ **ST** _,_ **SF** _,_ **Len** ⟩ from Theorem 1.4 the complexities of the corresponding membership problems are open.', 'Our first result is a trichotomy theorem for the sliding window model, stating that the deterministic space complexity is always either constant, logarithmic, or linear. This holds for both the fixed- and the variable-size model. Furthermore, we provide natural characterizations for the three space classes. For this, we need the following language classes: \n\n**Reg** is the class of all regular languages. \n\n- **Len** is the class of all regular length languages, i.e., regular languages _L_ ⊆ Σ[∗] such that for every _n_ ⩾ 0, either Σ _[n]_ ⊆ _L_ or Σ _[n]_ ∩ _L_ = ∅. \n\n- **ST** is the class of all suffix testable languages [ **79, Section 5.3** ], i.e., finite Boolean combinations of languages of the form Σ[∗] _w_ where _w_ ∈ Σ[∗] (note that these languages are regular). **[2]**', 'considered in [ **43** ]. It is shown that, if A is a DFA (resp., NFA) with _m_ states for a language _L_ ∈⟨ **LI** _,_ **Len** ⟩, then V _L_ ( _n_ ) = O(2 _[m]_ · _m_ ·log _n_ ) (resp., V _L_ ( _n_ ) = O(4 _[m]_ ·log _n_ )). Furthermore, for every _k_ ⩾ 1 there exists a language _Lk_ ⊆{0 _, . . . , k_ }[∗] recognized by a deterministic automaton with _k_ +3 − − states such that _Lk_ ∈⟨ **LI** _,_ **Len** ⟩ and _FLk_ ( _n_ ) ⩾ (2 _[k]_ 1) · (log _n k_ ). A binary encoding of the words in _Lk_ yields a subexponential lower bound over a fixed alphabet [ **41, Theorem 4.45** ]. Further results on the uniform space complexity for languages in ⟨ **LI** _,_ **Len** ⟩ as well as in ⟨ **ST** _,_ **Len** ⟩ can be found in [ **41, Section 4.3** ].', '- _(1) If L_ ∈⟨ **ST** _,_ **Len** ⟩ _then_ F[r] _L_[(] _[n]_[)][=][O(][1][)] _[.]_ \n\n- _(2) If L_ ∉ ⟨ **ST** _,_ **Len** ⟩ _then_ F[r] _L_[(] _[n]_[)][=][Ω][∞][(][log log] _[ n]_[)] _[.]_ \n\n- _(3) If L_ ∈⟨ **ST** _,_ **SF** _,_ **Len** ⟩ _then_ F[r] _L_[(] _[n]_[)][=][O(][log log] _[ n]_[)] _[.]_ \n\n- _(4) If L_ ∉ ⟨ **ST** _,_ **SF** _,_ **Len** ⟩ _then_ F[r] _L_[(] _[n]_[)][=][Ω][∞][(][log] _[ n]_[)] _[.]_ \n\n- _(5) If L_ ∈⟨ **LI** _,_ **Len** ⟩ _then_ F[r] _L_[(] _[n]_[)][=][O(][log] _[ n]_[)] _[.]_ \n\n- _(6) If L_ ∉ ⟨ **LI** _,_ **Len** ⟩ _then_ F[r] _L_[(] _[n]_[)][=][Ω][∞][(] _[n]_[)] _[.]_ \n\nPoints (1) and (5) already hold in the deterministic setting, see Theorem 3.3. In the next sections we prove points (2), (3), (4), and (6).', '_(ii) If L_ ∉ ⟨ **ST** _,_ **Len** ⟩ _then FL_[0][(] _[n]_[)] _[and][ F] L_[1][(] _[n]_[)] _[are]_[ Ω][∞][(][log] _[ n]_[)] _[.] (iii) If L_ ∈⟨ **LI** _,_ **Len** ⟩ _then FL_[0][(] _[n]_[)] _[and][ F] L_[1][(] _[n]_[)] _[are]_[ O(][log] _[ n]_[)] _[.] (iv) If L_ ∉ ⟨ **LI** _,_ **Len** ⟩ _then FL_[0][(] _[n]_[)] _[and][ F] L_[1][(] _[n]_[)] _[are]_[ Ω][∞][(] _[n]_[)] _[.]_']","The complexities of the corresponding membership problems for the class ⟨ **ST** _,_ **SF** _,_ **Len** ⟩ are open.","No, they are open.",0.8055555555287036,1.0,1.0,0.0
